MIN=0	-10	-10
MAX=2000	10	10
SCALE=2000	5	5
DEC=1	2	2
DEF="Zeit" t / ms	"Spannung" U_B1 / V	"Spannung" U_A1 / V
100,2	-0,015	-0,795
100,4	-0,01	-0,795
100,6	-0,01	-0,795
100,8	-0,015	-0,79
101	-0,01	-0,79
101,2	-0,01	-0,79
101,4	-0,01	-0,79
101,6	-0,01	-0,785
101,8	-0,01	-0,785
102	-0,01	-0,785
102,2	-0,01	-0,785
102,4	-0,01	-0,78
102,6	-0,015	-0,78
102,8	-0,01	-0,78
103	-0,01	-0,775
103,2	-0,015	-0,775
103,4	-0,01	-0,775
103,6	-0,01	-0,77
103,8	-0,015	-0,775
104	-0,01	-0,77
104,2	-0,015	-0,77
104,4	-0,01	-0,77
104,6	-0,015	-0,77
104,8	-0,015	-0,765
105	-0,02	-0,765
105,2	-0,02	-0,76
105,4	-0,015	-0,765
105,6	-0,02	-0,76
105,8	-0,02	-0,76
106	-0,02	-0,76
106,2	-0,02	-0,76
106,4	-0,02	-0,755
106,6	-0,02	-0,76
106,8	-0,02	-0,75
107	-0,025	-0,755
107,2	-0,02	-0,75
107,4	-0,02	-0,75
107,6	-0,025	-0,75
107,8	-0,02	-0,745
108	-0,02	-0,745
108,2	-0,02	-0,745
108,4	-0,02	-0,74
108,6	-0,02	-0,745
108,8	-0,02	-0,745
109	-0,015	-0,74
109,2	-0,02	-0,74
109,4	-0,02	-0,74
109,6	-0,015	-0,735
109,8	-0,02	-0,74
110	-0,015	-0,735
110,2	-0,02	-0,735
110,4	-0,025	-0,73
110,6	-0,02	-0,725
110,8	-0,02	-0,73
111	-0,02	-0,73
111,2	-0,02	-0,725
111,4	-0,025	-0,725
111,6	-0,02	-0,72
111,8	-0,02	-0,725
112	-0,02	-0,725
112,2	-0,015	-0,715
112,4	-0,02	-0,72
112,6	-0,02	-0,72
112,8	-0,015	-0,715
113	-0,025	-0,715
113,2	-0,02	-0,715
113,4	-0,02	-0,71
113,6	-0,02	-0,71
113,8	-0,025	-0,71
114	-0,025	-0,71
114,2	-0,02	-0,71
114,4	-0,02	-0,7
114,6	-0,02	-0,705
114,8	-0,02	-0,705
115	-0,02	-0,7
115,2	-0,02	-0,7
115,4	-0,02	-0,7
115,6	-0,02	-0,695
115,8	-0,02	-0,7
116	-0,02	-0,695
116,2	-0,015	-0,695
116,4	-0,01	-0,69
116,6	-0,01	-0,69
116,8	-0,015	-0,69
117	-0,015	-0,69
117,2	-0,015	-0,685
117,4	-0,015	-0,69
117,6	-0,015	-0,685
117,8	-0,015	-0,68
118	-0,015	-0,685
118,2	-0,01	-0,68
118,4	-0,015	-0,68
118,6	-0,02	-0,68
118,8	-0,015	-0,675
119	-0,02	-0,68
119,2	-0,02	-0,675
119,4	-0,02	-0,67
119,6	-0,015	-0,67
119,8	-0,02	-0,67
120	-0,02	-0,67
120,2	-0,02	-0,67
120,4	-0,02	-0,665
120,6	-0,02	-0,665
120,8	-0,02	-0,665
121	-0,02	-0,66
121,2	-0,02	-0,665
121,4	-0,025	-0,66
121,6	-0,02	-0,655
121,8	-0,025	-0,655
122	-0,02	-0,655
122,2	-0,02	-0,655
122,4	-0,025	-0,655
122,6	-0,025	-0,65
122,8	-0,025	-0,65
123	-0,025	-0,65
123,2	-0,02	-0,65
123,4	-0,02	-0,645
123,6	-0,02	-0,65
123,8	-0,025	-0,645
124	-0,02	-0,645
124,2	-0,02	-0,645
124,4	-0,025	-0,645
124,6	-0,02	-0,645
124,8	-0,02	-0,64
125	-0,02	-0,64
125,2	-0,005	-0,64
125,4	-0,02	-0,635
125,6	-0,02	-0,635
125,8	-0,025	-0,635
126	-0,02	-0,63
126,2	-0,02	-0,63
126,4	-0,02	-0,63
126,6	-0,02	-0,63
126,8	-0,025	-0,63
127	-0,025	-0,625
127,2	-0,025	-0,62
127,4	-0,025	-0,625
127,6	-0,025	-0,62
127,8	-0,025	-0,625
128	-0,025	-0,62
128,2	-0,03	-0,62
128,4	-0,03	-0,62
128,6	-0,03	-0,615
128,8	-0,03	-0,615
129	-0,03	-0,615
129,2	-0,03	-0,61
129,4	-0,03	-0,615
129,6	-0,03	-0,61
129,8	-0,03	-0,605
130	-0,03	-0,61
130,2	-0,03	-0,605
130,4	-0,035	-0,61
130,6	-0,03	-0,605
130,8	-0,025	-0,6
131	-0,03	-0,6
131,2	-0,03	-0,605
131,4	-0,025	-0,595
131,6	-0,025	-0,595
131,8	-0,03	-0,6
132	-0,03	-0,595
132,2	-0,025	-0,595
132,4	-0,025	-0,595
132,6	-0,025	-0,59
132,8	-0,02	-0,59
133	-0,02	-0,585
133,2	-0,02	-0,59
133,4	-0,01	-0,59
133,6	-0,02	-0,585
133,8	-0,02	-0,585
134	-0,02	-0,58
134,2	-0,02	-0,58
134,4	-0,02	-0,58
134,6	-0,02	-0,575
134,8	-0,02	-0,575
135	-0,02	-0,575
135,2	-0,02	-0,575
135,4	-0,025	-0,575
135,6	-0,02	-0,57
135,8	-0,025	-0,57
136	-0,025	-0,57
136,2	-0,025	-0,57
136,4	-0,025	-0,565
136,6	-0,025	-0,57
136,8	-0,025	-0,565
137	-0,025	-0,56
137,2	-0,025	-0,565
137,4	-0,025	-0,56
137,6	-0,025	-0,56
137,8	-0,02	-0,555
138	-0,025	-0,55
138,2	-0,025	-0,555
138,4	-0,03	-0,55
138,6	-0,03	-0,55
138,8	-0,025	-0,55
139	-0,025	-0,55
139,2	-0,025	-0,545
139,4	-0,025	-0,545
139,6	-0,025	-0,54
139,8	-0,025	-0,545
140	-0,025	-0,545
140,2	-0,02	-0,54
140,4	-0,02	-0,54
140,6	-0,025	-0,54
140,8	-0,02	-0,535
141	-0,02	-0,535
141,2	-0,02	-0,535
141,4	-0,02	-0,53
141,6	-0,02	-0,535
141,8	-0,02	-0,53
142	-0,02	-0,53
142,2	-0,025	-0,53
142,4	-0,02	-0,525
142,6	-0,025	-0,525
142,8	-0,02	-0,525
143	-0,025	-0,52
143,2	-0,025	-0,525
143,4	-0,025	-0,52
143,6	-0,025	-0,52
143,8	-0,025	-0,52
144	-0,025	-0,515
144,2	-0,025	-0,515
144,4	-0,025	-0,52
144,6	-0,025	-0,51
144,8	-0,03	-0,515
145	-0,03	-0,515
145,2	-0,025	-0,505
145,4	-0,03	-0,51
145,6	-0,025	-0,505
145,8	-0,03	-0,505
146	-0,03	-0,505
146,2	-0,03	-0,5
146,4	-0,035	-0,5
146,6	-0,03	-0,5
146,8	-0,025	-0,495
147	-0,03	-0,5
147,2	-0,03	-0,5
147,4	-0,03	-0,495
147,6	-0,025	-0,495
147,8	-0,025	-0,49
148	-0,03	-0,495
148,2	-0,035	-0,495
148,4	-0,025	-0,485
148,6	-0,03	-0,49
148,8	-0,025	-0,49
149	-0,025	-0,48
149,2	-0,025	-0,49
149,4	-0,025	-0,48
149,6	-0,025	-0,485
149,8	-0,025	-0,48
150	-0,02	-0,475
150,2	-0,025	-0,475
150,4	-0,03	-0,48
150,6	-0,025	-0,47
150,8	-0,025	-0,475
151	-0,025	-0,475
151,2	-0,025	-0,475
151,4	-0,03	-0,475
151,6	-0,025	-0,465
151,8	-0,03	-0,47
152	-0,025	-0,47
152,2	-0,03	-0,465
152,4	-0,03	-0,465
152,6	-0,03	-0,465
152,8	-0,025	-0,46
153	-0,03	-0,46
153,2	-0,03	-0,46
153,4	-0,03	-0,455
153,6	-0,03	-0,455
153,8	-0,03	-0,455
154	-0,025	-0,45
154,2	-0,03	-0,455
154,4	-0,025	-0,45
154,6	-0,03	-0,45
154,8	-0,03	-0,45
155	-0,025	-0,445
155,2	-0,025	-0,445
155,4	-0,025	-0,445
155,6	-0,025	-0,44
155,8	-0,025	-0,44
156	-0,025	-0,44
156,2	-0,025	-0,44
156,4	-0,025	-0,44
156,6	-0,025	-0,435
156,8	-0,025	-0,435
157	-0,02	-0,435
157,2	-0,02	-0,43
157,4	-0,02	-0,43
157,6	-0,025	-0,43
157,8	-0,025	-0,43
158	-0,025	-0,43
158,2	-0,025	-0,43
158,4	-0,02	-0,425
158,6	-0,025	-0,425
158,8	-0,025	-0,42
159	-0,025	-0,42
159,2	-0,025	-0,42
159,4	-0,025	-0,42
159,6	-0,025	-0,415
159,8	-0,03	-0,415
160	-0,025	-0,415
160,2	-0,025	-0,415
160,4	-0,03	-0,415
160,6	-0,025	-0,41
160,8	-0,025	-0,415
161	-0,03	-0,405
161,2	-0,025	-0,41
161,4	-0,04	-0,405
161,6	-0,03	-0,405
161,8	-0,03	-0,405
162	-0,035	-0,405
162,2	-0,03	-0,395
162,4	-0,035	-0,4
162,6	-0,03	-0,4
162,8	-0,03	-0,395
163	-0,035	-0,395
163,2	-0,03	-0,39
163,4	-0,03	-0,39
163,6	-0,035	-0,395
163,8	-0,025	-0,39
164	-0,025	-0,39
164,2	-0,03	-0,39
164,4	-0,03	-0,385
164,6	-0,03	-0,385
164,8	-0,03	-0,385
165	-0,025	-0,385
165,2	-0,03	-0,385
165,4	-0,025	-0,375
165,6	-0,025	-0,38
165,8	-0,03	-0,38
166	-0,025	-0,37
166,2	-0,03	-0,38
166,4	-0,03	-0,375
166,6	-0,025	-0,375
166,8	-0,03	-0,37
167	-0,025	-0,37
167,2	-0,03	-0,37
167,4	-0,03	-0,37
167,6	-0,025	-0,365
167,8	-0,035	-0,365
168	-0,03	-0,365
168,2	-0,03	-0,365
168,4	-0,035	-0,365
168,6	-0,03	-0,36
168,8	-0,035	-0,36
169	-0,035	-0,355
169,2	-0,035	-0,355
169,4	-0,035	-0,355
169,6	-0,04	-0,35
169,8	-0,035	-0,35
170	-0,035	-0,35
170,2	-0,04	-0,35
170,4	-0,035	-0,35
170,6	-0,035	-0,345
170,8	-0,035	-0,345
171	-0,035	-0,345
171,2	-0,035	-0,345
171,4	-0,03	-0,34
171,6	-0,03	-0,34
171,8	-0,035	-0,34
172	-0,03	-0,335
172,2	-0,03	-0,34
172,4	-0,03	-0,335
172,6	-0,025	-0,33
172,8	-0,03	-0,335
173	-0,025	-0,335
173,2	-0,03	-0,33
173,4	-0,025	-0,33
173,6	-0,025	-0,325
173,8	-0,03	-0,325
174	-0,025	-0,33
174,2	-0,025	-0,32
174,4	-0,025	-0,32
174,6	-0,025	-0,325
174,8	-0,025	-0,315
175	-0,03	-0,32
175,2	-0,03	-0,32
175,4	-0,025	-0,315
175,6	-0,03	-0,315
175,8	-0,025	-0,315
176	-0,03	-0,31
176,2	-0,02	-0,31
176,4	-0,025	-0,31
176,6	-0,03	-0,31
176,8	-0,03	-0,31
177	-0,03	-0,305
177,2	-0,035	-0,305
177,4	-0,03	-0,305
177,6	-0,035	-0,3
177,8	-0,035	-0,305
178	-0,03	-0,3
178,2	-0,03	-0,3
178,4	-0,03	-0,3
178,6	-0,03	-0,295
178,8	-0,03	-0,295
179	-0,035	-0,295
179,2	-0,035	-0,29
179,4	-0,035	-0,29
179,6	-0,03	-0,29
179,8	-0,03	-0,29
180	-0,03	-0,29
180,2	-0,025	-0,285
180,4	-0,03	-0,285
180,6	-0,03	-0,285
180,8	-0,03	-0,28
181	-0,03	-0,285
181,2	-0,03	-0,28
181,4	-0,025	-0,275
181,6	-0,03	-0,275
181,8	-0,025	-0,275
182	-0,025	-0,275
182,2	-0,025	-0,275
182,4	-0,03	-0,27
182,6	-0,025	-0,27
182,8	-0,035	-0,27
183	-0,03	-0,265
183,2	-0,03	-0,27
183,4	-0,03	-0,265
183,6	-0,03	-0,265
183,8	-0,03	-0,265
184	-0,03	-0,26
184,2	-0,035	-0,26
184,4	-0,035	-0,26
184,6	-0,035	-0,26
184,8	-0,035	-0,255
185	-0,035	-0,255
185,2	-0,035	-0,255
185,4	-0,035	-0,255
185,6	-0,035	-0,255
185,8	-0,03	-0,25
186	-0,035	-0,25
186,2	-0,04	-0,245
186,4	-0,035	-0,25
186,6	-0,035	-0,245
186,8	-0,04	-0,245
187	-0,035	-0,245
187,2	-0,035	-0,24
187,4	-0,04	-0,235
187,6	-0,04	-0,24
187,8	-0,035	-0,235
188	-0,035	-0,235
188,2	-0,035	-0,235
188,4	-0,035	-0,23
188,6	-0,035	-0,235
188,8	-0,04	-0,23
189	-0,03	-0,225
189,2	-0,035	-0,23
189,4	-0,035	-0,23
189,6	-0,035	-0,225
189,8	-0,035	-0,225
190	-0,03	-0,22
190,2	-0,035	-0,22
190,4	-0,035	-0,22
190,6	-0,035	-0,22
190,8	-0,035	-0,22
191	-0,04	-0,22
191,2	-0,03	-0,215
191,4	-0,035	-0,215
191,6	-0,035	-0,215
191,8	-0,035	-0,21
192	-0,035	-0,21
192,2	-0,03	-0,21
192,4	-0,035	-0,205
192,6	-0,035	-0,21
192,8	-0,03	-0,205
193	-0,035	-0,205
193,2	-0,025	-0,2
193,4	-0,035	-0,2
193,6	-0,035	-0,2
193,8	-0,035	-0,2
194	-0,035	-0,195
194,2	-0,035	-0,195
194,4	-0,03	-0,195
194,6	-0,03	-0,19
194,8	-0,035	-0,195
195	-0,03	-0,19
195,2	-0,035	-0,195
195,4	-0,03	-0,19
195,6	-0,03	-0,185
195,8	-0,03	-0,19
196	-0,03	-0,19
196,2	-0,03	-0,18
196,4	-0,03	-0,185
196,6	-0,03	-0,18
196,8	-0,03	-0,18
197	-0,03	-0,18
197,2	-0,025	-0,175
197,4	-0,025	-0,18
197,6	-0,025	-0,175
197,8	-0,025	-0,17
198	-0,025	-0,17
198,2	-0,03	-0,17
198,4	-0,025	-0,17
198,6	-0,03	-0,17
198,8	-0,03	-0,17
199	-0,03	-0,17
199,2	-0,03	-0,165
199,4	-0,03	-0,16
199,6	-0,03	-0,165
199,8	-0,03	-0,165
200	-0,03	-0,16
200,2	-0,03	-0,16
200,4	-0,03	-0,155
200,6	-0,03	-0,155
200,8	-0,035	-0,155
201	-0,035	-0,15
201,2	-0,03	-0,15
201,4	-0,035	-0,15
201,6	-0,03	-0,15
201,8	-0,035	-0,15
202	-0,035	-0,145
202,2	-0,035	-0,145
202,4	-0,04	-0,145
202,6	-0,035	-0,145
202,8	-0,035	-0,14
203	-0,04	-0,14
203,2	-0,035	-0,14
203,4	-0,035	-0,14
203,6	-0,035	-0,135
203,8	-0,035	-0,135
204	-0,035	-0,135
204,2	-0,04	-0,13
204,4	-0,035	-0,13
204,6	-0,035	-0,13
204,8	-0,035	-0,13
205	-0,035	-0,125
205,2	-0,035	-0,125
205,4	-0,035	-0,125
205,6	-0,035	-0,125
205,8	-0,02	-0,125
206	-0,035	-0,12
